fid,ndmi_1,ndmi_2,ndmi_3,ndmi_4,ndmi_5,ndmi_6,ndmi_7
2304,-0.105753226,-0.105058829,-0.114269155,-0.075520263,0.147598074,0.135051712,0.08891307
2305,0.142234683,-0.120943468,-0.113096386,0.204643781,0.218910276,0.187049289,0.112079285
2306,0.108909028,0.055674937,0.045750722,0.084744697,0.086987217,0.083374617,0.072759569
2307,0.137218255,-0.122768641,-0.125155434,0.187032138,0.219261253,0.179444259,0.120219924
2308,0.042544327,-0.022307928,0.009635977,-0.093132808,-0.083269826,-0.089553135,-0.075621005
2309,0.098928926,-0.127898293,-0.115287305,0.058899649,0.156997124,0.135912734,0.116919939
2310,0.116178734,-0.08716989,-0.040983395,0.228702614,0.228219052,0.182487771,0.097108867
2311,0.102793147,-0.090546891,-0.034236523,0.214193496,0.227458316,0.164710138,0.098915333
2312,0.120096748,-0.094826717,-0.05089064,0.23126246,0.233914197,0.188222765,0.101452878
2313,-0.083920261,0.099532696,-0.032346585,-0.055413821,-0.05664616,-0.061360672,-0.055412936
2314,-0.062744545,0.067962669,0.021993213,-0.067206823,-0.036924971,-0.032406328,-0.049294611
2315,0.100835402,-0.116220104,-0.093314257,0.113140522,0.148663685,0.134997604,0.095629367
2316,0.123097923,-0.14339787,-0.134049302,0.126881845,0.226249974,0.189243024,0.127760074
2317,0.116599613,-0.139273761,-0.131027688,0.088537233,0.208727476,0.182906716,0.127849206
2318,-0.082630661,-0.034054691,-0.05666051,-0.070247404,-0.020678477,0.036381539,0.074302117
2319,0.128347094,-0.097645621,-0.087777987,0.190630511,0.246898678,0.194098273,0.11740216
2320,0.115288259,-0.121052833,-0.12201318,0.162031939,0.181173119,0.154319854,0.105296547
2321,-0.070524544,0.225947846,-0.043705513,0.028988543,0.043027089,-0.069553393,-0.024699981
2322,0.005391978,-0.098671161,-0.06526473,0.144592881,0.159053072,0.069501482,0.045646526
2323,0.124568197,-0.041812458,-0.015524932,0.151667937,0.197680432,0.172819463,0.131134128
2324,0.131235917,-0.123514705,-0.119636427,0.175830468,0.213898944,0.179181322,0.103185206
2325,0.11068256,-0.053539564,-0.049979175,-0.038762497,0.057558692,0.09341715,0.077588315
2326,0.110266256,-0.101436007,-0.100424664,0.209226686,0.252327325,0.211268846,0.138841701
2327,-0.072427231,-0.116961419,-0.150437881,-0.127596313,-0.117541513,-0.097664593,-0.08033777
2328,-0.010235499,-0.048438857,-0.014885517,-0.048110431,-0.041612428,-0.008131268,-0.021825371
2329,0.132049835,-0.073646408,0.033331599,0.165932977,0.247027391,0.184077522,0.10336513
2330,0.128469044,-0.073123633,0.011519411,0.151120186,0.252556096,0.196363037,0.125269934
2331,0.151239377,-0.084289949,-0.017612141,0.203058656,0.25203532,0.178289791,0.096740422
2332,0.163717155,-0.038268194,0.006596345,0.096477131,0.251456977,0.185311762,0.112093894
2333,0.0593106,-0.017066457,-0.098054041,0.038231171,0.099087828,0.131655186,0.056032621
2334,0.115858587,-0.08903229,-0.038881327,0.222901712,0.213830547,0.174688572,0.100663661
2335,-0.080304107,0.038554327,-0.063991205,-0.056120543,-0.075619138,-0.085201191,-0.074570696
2336,0.050128129,-0.10060405,-0.06674009,0.084266252,0.076734778,0.047330562,0.044728567
2337,-0.006439596,-0.091739625,-0.067292118,-0.002016868,-0.004379563,0.042936456,0.023016959
2338,-0.012724723,-0.066628154,-0.052948479,-0.01161566,-0.023517549,0.024650064,0.011543854
2339,0.042374332,-0.09515876,-0.054562836,0.070487066,0.057656749,0.040455175,0.028062037
2340,0.117022327,-0.143837243,-0.129081137,0.101572462,0.237253248,0.20690801,0.139890422
2341,-0.000470889,-0.146339763,-0.127185506,0.04236043,0.150771692,0.1309678,0.069340835
2342,-0.043038337,-0.066355993,-0.034300319,0.003259258,-0.018431697,-0.035588471,-0.010563581
2343,0.142492964,-0.122966635,-0.083798268,-0.105904722,-0.03613578,0.016606097,0.034058899
2344,0.146868708,-0.128956827,-0.11363604,0.087357756,0.247089845,0.22092738,0.125682965
2346,-0.053929698,-0.115929497,-0.122617545,-0.031843246,0.145023367,0.169738225,0.107987422
2348,0.109517484,-0.083312969,-0.017840147,0.189590989,0.247483246,0.137384279,0.087674731
2349,0.142102812,-0.145224197,-0.149817973,-0.152634385,-0.109592886,-0.082431196,-0.066754316
2350,0.007670366,-0.108598405,-0.076771494,0.075905079,0.081543135,0.07149737,0.034675804
2351,0.022048873,-0.128991394,-0.091951004,0.05948675,0.065171197,0.068247063,0.060964275
2352,-0.005430937,-0.149221861,-0.117919736,-0.005782301,0.150163148,0.174665461,0.069590742
2353,0.072429284,-0.149295189,-0.11948945,0.141777954,0.215177116,0.183549209,0.086953874
2354,-0.039432017,-0.150376725,-0.145196037,-0.079750428,0.18256134,0.199138993,0.139509688
2355,0.08772097,-0.082333532,-0.04753692,0.165351146,0.18437906,0.130831532,0.080799984
2356,0.112763628,-0.087468279,-0.025602617,0.189726171,0.255419064,0.157105137,0.093903331
2357,0.119384218,-0.083718405,-0.030727207,0.202855579,0.24547066,0.163175306,0.102389039
2358,0.110598032,-0.08864957,-0.022557142,0.208198541,0.258065051,0.158224756,0.094961646
2359,-0.025384502,0.153005733,-0.06829389,0.006575783,-0.041512796,-0.015080921,-0.019590276
2360,0.08381037,-0.000623566,-0.039234204,0.121257882,0.137718163,0.137973964,0.090291283
2361,0.015443235,0.003785577,-0.078537002,0.17345609,0.186171734,0.170905609,0.067742241
2362,-0.002305117,0.015674636,-0.090640839,0.148399052,0.134799771,0.126031092,-0.010234489
2363,0.030616218,-0.015806871,-0.0837987,0.084850715,0.125600111,0.120375887,0.012346577
2364,0.035452994,-0.026631882,-0.083399249,0.085661445,0.120984796,0.113075788,0.021673663
2365,0.127044166,-0.109930566,-0.08664367,0.19350459,0.252052326,0.174270305,0.077281849
2366,0.015985637,-0.120882603,-0.107600276,0.001586691,0.068241261,0.064436448,0.010312644
2367,-0.05604303,-0.088550705,-0.09473664,0.043645154,0.0597537,-0.03182896,-0.041647928
2368,-0.014500257,-0.094529662,-0.091696258,0.171566276,0.143151901,0.04354006,-0.001185143
2369,0.118159022,-0.11422571,-0.092575252,0.114113709,0.228295207,0.208058616,0.14053578
2370,0.096597112,-0.087681581,-0.059243191,0.204027075,0.144054066,0.106177578,0.067998054
2371,0.052482709,-0.05533451,-0.059638082,-0.006675293,0.039607049,0.01137079,0.064205832
2372,0.002380039,-0.079019662,-0.027592243,-0.067925479,0.013996638,0.064787538,0.094637903
2373,-0.02396345,-0.108201454,-0.105605446,0.048745986,0.064012162,-0.006610679,-0.01115084
2374,0.01573544,-0.063071752,-0.090822037,0.091081251,0.10553508,0.044188604,0.000274804
2375,-0.002018394,0.116844008,-0.073356713,-0.013573069,0.015853932,-0.00757209,0.001800145
2376,0.033810728,0.232785179,0.07242479,-0.012912239,0.209880499,0.217896316,0.157408051
2377,0.109790404,-0.031699245,0.009562648,0.107859004,0.186487857,0.156701382,0.124848062
2378,0.105908893,0.036459244,0.037416094,0.094950709,0.177760632,0.172703555,0.131073341
2379,0.09933647,0.010477369,0.017275497,0.07480402,0.186662663,0.183514413,0.142622266
2381,0.099935892,-0.081100594,-0.115297839,0.098718808,0.237797797,0.216498448,0.170475494
2382,0.095019718,-0.042176261,-0.107348408,0.066851985,0.204205925,0.206714508,0.169209575
2383,-0.024009421,-0.042268959,0.00788769,0.000739834,0.039895735,0.070973068,0.085803264
2384,-0.016466621,-0.074353067,-0.024338317,-0.004650387,0.052261102,0.111009101,0.149335622
2385,-0.028181088,-0.051238197,-0.013500674,-0.00499737,0.054976817,0.079453643,0.087266851
2386,0.00081052,-0.071800469,-0.029082295,0.009035881,0.046665797,0.098403077,0.142963278
2387,-0.049638182,-0.058364633,-0.023823909,-0.051198317,-0.043923901,-0.010707634,-0.001166028
2388,-0.005823457,-0.071855247,-0.032919889,-0.015769095,0.056460829,0.09187278,0.139689891
2390,0.01221468,-0.069636541,-0.033348851,-0.024575601,0.02137293,0.044042989,0.116421527
2391,0.031869267,-0.078682541,-0.062562218,-0.032999707,-0.007536861,0.036916014,0.097832543
2392,-0.03616012,-0.061223724,-0.036506412,-0.041341441,-0.025570084,-0.01519323,0.036223265
2393,0.019444516,-0.074357686,-0.06084035,-0.021720489,-0.018608119,0.005312529,0.069308222
2394,-0.010334775,-0.09129269,-0.05750596,0.013552179,0.012335616,0.0335718,0.0000564
2395,-0.053254697,-0.075382887,-0.03582553,-0.061976679,-0.046409947,-0.007515801,-0.007092691
2396,-0.138159434,-0.12536083,-0.10968738,-0.137154813,-0.086780075,-0.100446363,-0.091708224
2397,-0.126073091,-0.096352185,-0.082486897,-0.120126054,-0.102003852,-0.105952229,-0.098598184
2398,0.094466347,-0.136830844,-0.11621584,-0.133674032,-0.003851614,0.017535088,0.049024504
2399,0.10617449,-0.126158497,-0.116715753,0.146861273,0.231474714,0.150476148,0.085384302
2400,-0.052806276,-0.16031079,-0.126551017,-0.153641145,-0.103447256,-0.010206721,0.07599848
2401,0.0105318,0.041140954,-0.048566604,0.100443022,0.070938346,0.121202809,0.08066525
2402,0.010940277,0.073618318,-0.032702826,0.090312045,0.048443797,0.10753913,0.060708809
2403,0.035783487,0.002995704,-0.048241628,-0.055503441,0.004550922,-0.000396545,0.007197149
2404,0.167045655,-0.087760787,-0.087671803,0.161705145,0.253821857,0.215211423,0.171496827
2405,0.182261147,-0.126679033,-0.10646786,0.183487534,0.283039627,0.248448756,0.163666511
2406,0.192952597,-0.127942645,-0.109740945,0.19082742,0.28503129,0.250129369,0.166297452
2407,0.137305284,-0.127460698,-0.11244855,0.214807551,0.248566776,0.205979028,0.128264073
2408,0.160581989,-0.135151738,-0.11082519,0.15673413,0.259984293,0.230178923,0.161466816
2409,0.138179549,-0.096956595,-0.100065942,0.17735826,0.212420441,0.185676085,0.1291157
2410,0.102735151,-0.11030021,-0.10484315,0.253493405,0.214347569,0.194181101,0.116418964
2411,-0.013652482,0.17990788,-0.021943195,-0.037198933,-0.008072517,0.039874076,-0.013322407
2412,0.026382051,-0.135144429,-0.12391069,0.068061256,0.138369311,0.068282222,0.049429471
2413,0.00548809,-0.127999758,-0.119290579,0.055957918,0.055837755,0.028197554,0.014882822
2414,0.127589055,-0.137120776,-0.114534556,0.14553325,0.198923533,0.17097082,0.120496405
2415,0.101381756,-0.129488987,-0.121264026,0.117680749,0.149023962,0.128760682,0.075086546
2416,0.120043066,-0.139564623,-0.125601745,-0.065789461,-0.011607056,0.015165685,0.075202122
2417,0.144103519,-0.137207504,-0.124822075,-0.061402479,0.013085104,0.051616137,0.088617361
2419,0.100343107,-0.138889398,-0.129866297,-0.060419893,-0.005655971,0.032474726,0.079898871
2420,-0.023836093,-0.086139025,-0.081989218,0.023585242,0.073552466,0.045559143,0.030507758
2421,0.081320225,-0.004458022,-0.091466885,0.082308949,0.10734855,0.102805792,0.095446735
2422,-0.021339058,-0.084270599,-0.050307623,0.005430096,-0.004452538,-0.016498581,-0.009923289
2423,0.049718199,-0.098875085,-0.085212334,0.124807034,0.13202755,0.115773957,0.074667908
2424,-0.074279455,-0.084402203,-0.08977952,-0.090529939,0.012209411,0.0637074,0.067325954
2425,-0.008789468,0.032275454,0.024755812,-0.046392385,0.026608885,0.01116454,-0.004447969
2426,0.050767116,0.166204212,0.055137152,0.026810806,0.075737399,0.054480357,0.01224464
2427,0.03616011,0.023241965,-0.0854466,0.059974628,0.09344418,0.122603888,0.078402146
2428,0.000481125,-0.020275045,-0.010566023,-0.044097887,-0.008065449,0.024172276,0.006204459
2434,-0.016419924,-0.099297031,-0.073251822,0.033814047,-0.035685706,-0.021525362,-0.014250584
2435,-0.028503561,0.005057249,-0.040347791,-0.032509333,-0.019383661,-0.015334007,-0.005055278
2436,-0.028492119,0.07343751,0.009656658,-0.02761371,-0.012301102,-0.008905317,-0.006998805
2438,-0.018791496,-0.037225624,0.00220647,-0.002909402,0.053301704,0.094194067,0.100843594
2439,-0.048524861,-0.0536843,-0.023034193,-0.046093758,-0.03821743,-0.005676616,-0.004439987
2440,-0.002781754,-0.076072195,-0.047392912,0.006286517,0.042941728,0.092145438,0.139931595
2441,-0.003255571,-0.080870732,-0.039218076,0.011243304,0.05517702,0.093521985,0.140058744
2442,-0.001873343,-0.077293289,-0.060728396,-0.016794461,0.075823329,0.072354735,0.13353713
2443,-0.000273512,-0.071426863,-0.064193663,-0.014639559,0.053832774,0.052876711,0.121740563
2444,-0.020019596,-0.066616958,-0.055028236,0.011665509,0.0724554,0.072825335,0.129613516
2447,0.035547334,-0.085335991,-0.102205312,0.116667622,0.107621545,0.076078591,0.064232579
2448,-0.022663459,-0.002404906,-0.070345838,0.027208959,0.037756387,0.003994014,0.004369919
2449,-0.013328073,0.015152492,-0.082767512,0.020960952,0.080320849,0.008771417,0.001016836
2453,-0.051828627,-0.101925568,-0.087032525,-0.074991963,-0.006653991,-0.074226593,-0.033395551
2454,0.048350876,-0.063419006,-0.061066856,0.004745231,0.063155586,-0.003591562,0.061609645
2460,-0.052195251,-0.022698474,-0.132539497,-0.010123443,-0.03780097,-0.025738991,-0.010529291
2461,-0.049016857,0.036267714,-0.133676488,-0.015312602,-0.045034159,-0.025237278,-0.005382159
2462,-0.060644103,0.029997327,-0.131417496,-0.019992729,-0.052964387,-0.033631176,-0.009545381
2465,-0.057459637,-0.017816046,-0.122597636,-0.032811553,-0.019912759,-0.033586653,-0.019250153
2466,-0.070306187,-0.032289414,-0.134616424,-0.057253395,-0.054505037,-0.037081222,-0.016186374
2467,0.111898527,-0.105837212,-0.110079317,0.101697581,0.160980574,0.162468866,0.133088041
2468,0.07262428,-0.070556352,-0.032708407,0.103535474,0.102170017,0.098100575,0.072402906
2469,0.142772446,-0.129768338,-0.13205284,0.213113882,0.221854765,0.200845858,0.123860632
2470,0.174178587,-0.092991736,-0.10147644,0.186487213,0.180090548,0.153872862,0.151647591
2471,0.164796378,-0.087420172,-0.086495017,0.188799918,0.183292645,0.156897287,0.15569509
2472,0.135608831,-0.091650856,-0.065320927,0.220720649,0.214619046,0.194257663,0.098854673
2473,0.011458468,-0.019707451,-0.039761583,0.040572677,0.068993291,0.06588385,0.024399507
2475,0.092175549,-0.090385074,-0.071075214,0.176864827,0.149807069,0.146127111,0.070519626
2476,0.122597655,-0.05024278,-0.024039609,0.246057164,0.268574888,0.213581037,0.143574918
2477,0.088082333,-0.09345335,-0.076422375,0.151675974,0.171727806,0.114422162,0.075556254
2480,0.104304613,-0.108689318,-0.075743268,0.182340342,0.166326871,0.149904293,0.094690531
2482,0.132956548,-0.096960581,-0.111602961,0.124431963,0.144479079,0.148080096,0.099268301
2483,-0.098603092,-0.116612078,-0.094727777,-0.104596856,-0.109272937,-0.099895477,-0.07986297
2484,0.146269004,-0.082457087,-0.09591805,0.170925185,0.213670763,0.153854996,0.08250003
2485,0.100508599,-0.026817973,-0.024766765,0.232817176,0.25477589,0.200828926,0.12911928
2486,0.118925003,-0.10046939,-0.090677293,0.015731055,-0.029340636,-0.08813517,-0.054189972
2487,0.066545151,-0.01194191,0.00906254,-0.050213483,0.040684487,0.113742723,0.049459763
2488,0.12287337,-0.090262336,-0.050548564,0.171768051,0.138454446,0.137138034,0.099853432
2489,0.109951449,-0.089231203,-0.049154995,0.130155289,0.112920328,0.120512026,0.079022164
2490,-0.041286348,-0.109066119,-0.134499389,-0.017205465,0.002776265,-0.024568151,0.008038603
2491,0.075962972,-0.094768892,-0.097459836,0.075577312,0.120721185,0.117118603,0.061957737
2492,0.030471121,0.065516265,-0.07363505,-0.019538938,-0.047328231,-0.050369823,-0.035487746
2493,0.098967563,-0.105346009,-0.116837888,0.108057788,0.113803902,0.102515242,0.037331896
2494,0.095602551,-0.105682958,-0.087749941,0.179769677,0.23821613,0.188927615,0.075128856
2495,0.072267939,-0.045796708,-0.071024326,0.042076397,0.077445078,0.108591714,0.114356182
2496,0.103889235,-0.116273013,-0.090002265,0.094124597,0.148114454,0.154014746,0.120305399
2497,0.136727892,-0.113106444,-0.087133328,0.077902806,0.123678862,0.107855977,0.09768343
2498,0.131231815,-0.121123499,-0.11566053,0.206997941,0.219022046,0.16410851,0.118729775
2499,0.098101633,-0.100579101,-0.100128401,0.163037923,0.251710239,0.204211954,0.040239022
2500,0.110092907,-0.103444128,-0.089032278,0.069971296,0.100143969,0.101086702,0.102277006
2501,0.13610959,-0.049849609,-0.020700203,0.156089082,0.174195147,0.156961531,0.155748476
2502,0.000914115,-0.05713577,-0.023491591,0.034386347,0.080213068,0.059282418,0.020982653
2503,0.01574756,0.090703465,-0.05321084,0.070846569,0.093656463,0.127155916,0.044007694
2504,0.124654413,-0.056722035,-0.057653794,0.168093976,0.199133552,0.138245124,0.073471721
2505,0.186051357,-0.117809602,-0.082505162,0.146279294,0.209076503,0.188828555,0.081087425
2506,0.104304592,0.081477403,-0.083703331,0.080546244,0.112169177,0.138033801,0.112372525
2507,0.151759099,-0.123450024,-0.102551369,0.173158961,0.189581814,0.196878335,0.132057382
2508,0.08803033,-0.064082733,-0.055633608,0.088004691,0.123561334,0.133336658,0.105877882
2509,0.109215585,-0.09755417,-0.100355135,0.181982485,0.189402031,0.147276025,0.083071593
2510,0.131353708,-0.054814891,-0.040089074,0.142655365,0.216508573,0.228461233,0.17646872
2511,0.093219252,-0.119876006,-0.091902643,0.122630364,0.181313513,0.15424709,0.097860735
2512,-0.015820542,0.081122358,0.001215842,0.129994511,0.135326653,0.175534759,0.175928126
2513,0.085598079,-0.122814419,-0.112946362,0.161920417,0.159242746,0.141474009,0.08575666
2514,0.154469328,-0.138008422,-0.110744254,0.172970267,0.234025522,0.200292633,0.108469992
2515,-0.013293003,-0.11800032,-0.115320953,-0.016664722,-0.001602623,-0.031898303,-0.023312579
2516,0.05843506,-0.099779631,-0.099378286,0.094271715,0.219270372,0.192300431,0.10259958
2517,0.116601894,-0.05776031,-0.056906042,0.169399371,0.171521903,0.146370813,0.128388346
2518,-0.099864803,-0.075087423,0.010577372,-0.104558082,-0.100239317,-0.082591708,-0.021650316
2519,0.133223519,-0.070727779,0.01864935,0.129237137,0.224503781,0.21576116,0.11533823
2520,0.116494929,-0.064591616,-0.045532003,0.147398611,0.17968321,0.165157143,0.127188986
2521,0.179801151,-0.04593219,-0.031422739,0.221409679,0.225063505,0.204613766,0.152708792
2522,-0.010107236,-0.096094339,-0.103596097,0.02563474,0.034502584,0.049169793,0.044572857
2523,-0.120826527,0.04959005,0.065388553,0.029852006,0.073557611,0.158482458,0.118329304
2524,0.113648974,-0.135468434,-0.127156993,0.098612948,0.179872613,0.181124426,0.116840439
2525,0.089620457,-0.105960794,-0.081946681,0.083318658,0.080591784,0.100064759,0.077170747
2526,0.111901077,0.140683987,0.113664533,0.027179941,0.137496927,0.148523555,0.087047928
2527,0.158564983,-0.138742283,-0.114782263,0.174322944,0.20710228,0.189430944,0.12925316
2528,0.110869677,-0.124232614,-0.099529666,0.111691925,0.190630315,0.143863695,0.084832597
2529,0.11745302,-0.114792219,-0.124926394,0.060040329,0.151864507,0.155316431,0.099561074
2530,0.136457152,0.018203074,0.071487229,0.178160228,0.096217166,0.071100282,0.075710503
2531,0.038696311,-0.114998777,-0.092736577,0.074650122,0.108140552,0.075620237,0.070321943
2532,0.081280209,-0.067099655,-0.001812937,0.193427228,0.222785206,0.173807302,0.105661936
2533,0.111870538,-0.073207217,-0.045954162,0.157332947,0.197494829,0.218844103,0.166490834
2534,0.041343801,0.005457549,-0.005872331,0.04426933,0.141353486,0.143568892,0.095348892
